,Original_Sentence,Parsed_Sentence
3056,the leopard is not heavy or the tiger is furry.,(S (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
3057,the dinosaur is beautiful and the crocodile is nice.,(S (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC and) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
3058,"If Dave is quiet, then Anne is not furry.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (. .))"
3059,"If the bald eagle is not powerful, then the wolf is little.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ little))) (. .))"
3060,"If Bob is angry, then the wolf is round.","(S (SBAR (IN If) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ round))) (. .))"
3061,the wolf is quiet and the dog is not powerful.,(S (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ quiet)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (. .))
3062,"If the bear is rough, then the bald eagle is horrible.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))"
3063,"If the mouse is not lovely, then the bear is sad.","(S (SBAR (IN If) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lovely)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ sad))) (. .))"
3064,the tiger is not boring and the rabbit is slow.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
3065,the wolf is fierce or the squirrel is not lazy.,(S (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (. .))
3066,"If Alan is not little, then the leopard is not powerful.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ powerful))) (. .))"
3067,the wolf is clever and the cat is not heavy.,(S (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ clever)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
3068,"If the bald eagle is nice, then Alan is boring.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ boring))) (. .))"
3069,"If the squirrel is not rough, then the dog is thin.","(S (SBAR (IN If) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ thin))) (. .))"
3070,the lion is not nice or the bear is dull.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
3071,Erin is not kind or Harry is awful.,(S (NP (NNP Erin)) (VP (VBZ is) (RB not) (NP (JJ kind) (CC or) (NP (NNP Harry))) (VP (VBZ is) (ADJP (JJ awful)))) (. .))
3072,the bear is not boring or Erin is not high.,(S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (CC or) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ high))) (. .))
3073,the tiger is not furry and Anne is bad.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ furry))))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
3074,Harry is not rough or the squirrel is huge.,(S (NP (NNP Harry)) (VP (VBZ is) (RB not) (NP (NP (JJ rough)) (CC or) (NP (DT the) (NN squirrel))) (VP (VBZ is) (ADJP (JJ huge)))) (. .))
3075,"If the snake is not big, then the lion is not boring.","(S (SBAR (IN If) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ big)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))"
3076,Erin is not sad and the bear is small.,(S (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ small)))) (. .))
3077,Alan is clever or the crocodile is not rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ clever)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
3078,the leopard is kind and the snake is heavy.,(S (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ kind)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .))
3079,the mouse is not cute and the tiger is not smart.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ cute)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .))
3080,"If the snake is dull, then the tiger is not strong.","(S (SBAR (IN If) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .))"
3081,the dinosaur is tired or the dinosaur is nice.,(S (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ tired)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
3082,"If Dave is not cute, then the mouse is powerful.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))"
3083,"If the dinosaur is lovely, then Anne is huge.","(S (SBAR (IN If) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ lovely))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ huge))) (. .))"
3084,Fiona is not slow or Charlie is strong.,(S (NP (NNP Fiona)) (VBZ is) (RB not) (ADJP (JJ slow)) (CC or) (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ strong))) (. .))
3085,"If the dog is not lovely, then the crocodile is not sad.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lovely)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))"
3086,"If Dave is not fierce, then the wolf is not rough.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ fierce)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))"
3087,the lion is funny and the bald eagle is strong.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ funny)))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ strong)))) (. .))
3088,the rabbit is not high and Erin is thin.,(S (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ thin)))) (. .))
3089,Anne is not smart or the bear is quiet.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart))))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
3090,Gary is not cute and Gary is not tired.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ tired)))) (. .))
3091,"If the crocodile is huge, then Fiona is cute.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ huge))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ cute))) (. .))"
3092,Fiona is beautiful.,(S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ beautiful))) (. .))
3093,the dog is not nice and the squirrel is not dull.,(S (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ nice)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
3094,"If the bald eagle is angry, then the dog is not kind.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ kind))) (. .))"
3095,Gary is not small or the tiger is dull.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC or) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ dull))) (. .))
3096,the crocodile is kind or the rabbit is not awful.,(S (NP (DT the) (NN crocodile)) (VP (VP (VBZ is) (ADJP (JJ kind))) (CC or) (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (. .))
3097,"If Harry is not funny, then Harry is small.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ funny)))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ small))) (. .))"
3098,"If Dave is not clever, then Anne is not reckless.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ clever)))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))"
3099,the cat is not small and the wolf is furry.,(S (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
3100,the mouse is powerful and Harry is awful.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ awful)))) (. .))
3101,"If Anne is quiet, then Bob is clever.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ clever))) (. .))"
3102,the wolf is not lovely or the bear is not funny.,(S (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
3103,Anne is kind or the mouse is not cute.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ kind))) (CC or) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))
3104,"If Fiona is dull, then the dinosaur is not nice.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ nice))) (. .))"
3105,"If Charlie is bad, then the cat is heavy.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ bad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ heavy))) (. .))"
3106,Fiona is bad or the dinosaur is kind.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ bad)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
3107,"If Fiona is not poor, then the dog is angry.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ angry))) (. .))"
3108,"If the bear is wealthy, then Bob is quiet.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ wealthy))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ quiet))) (. .))"
3109,the dog is not short and Alan is not kind.,(S (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
3110,Dave is rough and Harry is boring.,(S (NP (NNP Dave)) (VBZ is) (NP (ADJP (JJ rough)) (CC and) (NP (NNP Harry))) (VP (VBZ is) (ADJP (JJ boring))) (. .))
3111,"If the bald eagle is strong, then Harry is not nice.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ strong))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ nice))) (. .))"
3112,"If Harry is not awful, then Erin is huge.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ awful)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ huge))) (. .))"
3113,the dinosaur is strong or Anne is not round.,(S (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .))
3114,"If the dinosaur is not wealthy, then the mouse is not fierce.","(S (SBAR (IN If) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ wealthy)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ fierce))) (. .))"
3115,"If the cat is horrible, then the snake is rough.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ horrible))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
3116,"If the dog is dull, then Dave is angry.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ angry))) (. .))"
3117,the leopard is horrible or Bob is quiet.,(S (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC or) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
3118,the squirrel is not rough or the dog is lazy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (NP (JJ rough)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ lazy)))) (. .))
3119,the tiger is not smart or Bob is not little.,(S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart)))) (CC or) (NP (NNP Bob)) (VP (VBZ is) (RB not) (NP (JJ little))) (. .))
3120,the squirrel is boring and the squirrel is not reckless.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ boring)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
3121,Anne is powerful.,(S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))
3122,the mouse is not dull or Fiona is not short.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC or) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (. .))
3123,"If the rabbit is not poor, then Dave is not poor.","(S (SBAR (IN If) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ poor))) (. .))"
3124,"If the wolf is not clever, then Gary is lazy.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ clever)))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ lazy))) (. .))"
3125,the dinosaur is little and the squirrel is not poor.,(S (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (. .))
3126,"If the lion is tired, then the dog is sleepy.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ tired))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ sleepy))) (. .))"
3127,the bear is not rough and Fiona is round.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ round)))) (. .))
3128,"If Bob is not bad, then the rabbit is tired.","(S (SBAR (IN If) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ bad)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ tired))) (. .))"
3129,the bear is little and Charlie is not cute.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (NP (JJ little)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ cute)))) (. .))
3130,the bear is not huge and Anne is small.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ small)))) (. .))
3131,"If the cat is beautiful, then Charlie is horrible.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ beautiful))))) (, ,) (ADVP (RB then)) (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))"
3132,Gary is not big or the lion is not smart.,(S (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .))
3133,"If the lion is not tired, then the leopard is boring.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ tired))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ boring))) (. .))"
3134,"If Gary is not smart, then Charlie is wealthy.","(S (SBAR (IN If) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart)))))) (, ,) (ADVP (RB then)) (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ wealthy))) (. .))"
3135,the dog is slow or the cat is not funny.,(S (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ slow)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
3136,Fiona is not tiny and Fiona is not little.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tiny))))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (NP (JJ little)))) (. .))
3137,"If Harry is angry, then the squirrel is strong.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ strong))) (. .))"
3138,the mouse is not beautiful or the leopard is cute.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (CC or) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
3139,Alan is tiny or the dinosaur is short.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC or) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ short)))) (. .))
3140,"If Charlie is little, then Fiona is not short.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))"
3141,Harry is not thin and Gary is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
3142,"If Fiona is boring, then the wolf is beautiful.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ boring))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ beautiful))) (. .))"
3143,"If Anne is not little, then the snake is not furry.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (. .))"
3144,"If Erin is lovely, then the dog is not heavy.","(S (SBAR (IN If) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ lovely))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ heavy))) (. .))"
3145,Fiona is short and Gary is short.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ short)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ short)))) (. .))
3146,"If Alan is strong, then Charlie is not reckless.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ strong))))) (, ,) (ADVP (RB then)) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ reckless))) (. .))"
3147,"If the bear is beautiful, then Bob is not clever.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ beautiful))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .))"
3148,"If the dog is not huge, then Erin is not sleepy.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ huge)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy))) (. .))"
3149,the squirrel is fierce or the lion is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
3150,Erin is clever and the bear is not short.,(S (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ clever)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (. .))
3151,the bear is not fierce or the dog is not dull.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
3152,"If the leopard is little, then Bob is not cute.","(S (SBAR (IN If) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ little))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))"
3153,the bear is not fierce or the dog is not dull.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
3154,"If the crocodile is fierce, then the dog is not small.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ fierce))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))"
3155,Gary is lovely or the bald eagle is cute.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
3156,"If Gary is not tiny, then the tiger is nice.","(S (SBAR (IN If) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tiny)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ nice))) (. .))"
3157,"If Erin is kind, then Gary is not strong.","(S (SBAR (IN If) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .))"
3158,"If the squirrel is strong, then the lion is poor.","(S (SBAR (IN If) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ strong))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ poor))) (. .))"
3159,the tiger is awful or Erin is rough.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ awful)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
3160,"If the lion is not strong, then the dog is not sleepy.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ sleepy))) (. .))"
3161,"If the dog is poor, then the snake is not dull.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))"
3162,"If the bear is dull, then the dog is reckless.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ reckless))) (. .))"
3163,the squirrel is not slow and the rabbit is not reckless.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
