,Original_Sentence,Parsed_Sentence,LReasoner_generated_positive_samples,Positive_samples_labels
2187,"If Anne is fierce, then the wolf is clever.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ fierce))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ clever))) (. .))","If it is not fierce, then it will be not Anne.",1
2188,"If Anne is not fierce, then the dinosaur is nice.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ fierce)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ nice))) (. .))","If it is fierce, then it will be not Anne.",1
2189,"If Anne is not fierce, then the dinosaur is nice.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ fierce)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ nice))) (. .))","If it is fierce, then it will be not Anne.",1
2190,"If Anne is heavy, then Harry is sad.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ heavy))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ sad))) (. .))","If it is not heavy, then it will be not Anne.",1
2191,"If Anne is heavy, then Harry is sad.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ heavy))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ sad))) (. .))","If it is not heavy, then it will be not Anne.",1
2192,"If Anne is not heavy, then Alan is not dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy)))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))","If it is heavy, then it will be not Anne.",1
2193,"If Anne is not heavy, then Alan is not dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy)))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))","If it is heavy, then it will be not Anne.",1
2194,"If Anne is horrible, then Alan is lovely.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ horrible))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ lovely))) (. .))","If it is not horrible, then it will be not Anne.",1
2195,"If Anne is not horrible, then the snake is not huge.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ horrible))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))","If it is horrible, then it will be not Anne.",1
2196,"If Anne is powerful, then the dinosaur is fierce.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ powerful))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ fierce))) (. .))","If it is not powerful, then it will be not Anne.",1
2197,"If Anne is powerful, then the dinosaur is fierce.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ powerful))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ fierce))) (. .))","If it is not powerful, then it will be not Anne.",1
2198,"If Anne is not powerful, then the crocodile is dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ dull))) (. .))","If it is powerful, then it will be not Anne.",1
2199,"If Anne is not powerful, then the crocodile is dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ dull))) (. .))","If it is powerful, then it will be not Anne.",1
2200,"If Anne is angry, then the bear is rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ rough))) (. .))","If it is not angry, then it will be not Anne.",1
2201,"If Anne is angry, then the bear is rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ rough))) (. .))","If it is not angry, then it will be not Anne.",1
2202,"If Anne is not angry, then Fiona is not rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))","If it is angry, then it will be not Anne.",1
2203,"If Anne is not angry, then Fiona is not rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))","If it is angry, then it will be not Anne.",1
2204,"If Anne is high, then Anne is slow.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ slow))) (. .))","If it is not high, then it will be not Anne.",1
2205,"If Anne is high, then Anne is slow.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ slow))) (. .))","If it is not high, then it will be not Anne.",1
2206,"If Anne is not high, then the dinosaur is not quiet.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))) (. .))","If it is high, then it will be not Anne.",1
2207,"If Anne is not high, then the dinosaur is not quiet.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))) (. .))","If it is high, then it will be not Anne.",1
2208,"If Anne is huge, then the crocodile is powerful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ huge))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))","If it is not huge, then it will be not Anne.",1
2209,"If Anne is huge, then the crocodile is powerful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ huge))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))","If it is not huge, then it will be not Anne.",1
2210,"If Anne is not huge, then the squirrel is not awful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ huge)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))","If it is huge, then it will be not Anne.",1
2211,"If Anne is short, then the bear is nice.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ short))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ nice))) (. .))","If it is not short, then it will be not Anne.",1
2212,"If Anne is short, then the bear is nice.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ short))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ nice))) (. .))","If it is not short, then it will be not Anne.",1
2213,"If Anne is not short, then Gary is clever.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short)))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ clever))) (. .))","If it is short, then it will be not Anne.",1
2214,"If Anne is not short, then Gary is clever.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short)))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ clever))) (. .))","If it is short, then it will be not Anne.",1
2215,"If Anne is thin, then Bob is not short.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ thin))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))","If it is not thin, then it will be not Anne.",1
2216,"If Anne is thin, then Bob is not short.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ thin))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))","If it is not thin, then it will be not Anne.",1
2217,"If Anne is not thin, then the cat is not awful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))","If it is thin, then it will be not Anne.",1
2218,"If Anne is not thin, then the cat is not awful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))","If it is thin, then it will be not Anne.",1
2219,"If Anne is little, then the bald eagle is rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ rough))) (. .))","If it is, then it will be not Anne.",1
2220,"If Anne is little, then the bald eagle is rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ rough))) (. .))","If it is, then it will be not Anne.",1
2221,"If Anne is not little, then the snake is not furry.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (. .))","If it is little, then it will be not Anne.",1
2222,"If Anne is not little, then the snake is not furry.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (NP (JJ little))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ furry))) (. .))","If it is little, then it will be not Anne.",1
2223,"If Anne is tiny, then the mouse is thin.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ tiny))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ thin))) (. .))","If it is not tiny, then it will be not Anne.",1
2224,"If Anne is tiny, then the mouse is thin.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ tiny))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ thin))) (. .))","If it is not tiny, then it will be not Anne.",1
2225,"If Anne is not tiny, then the wolf is reckless.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ tiny))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ reckless))) (. .))","If it is tiny, then it will be not Anne.",1
2226,"If Anne is wealthy, then the squirrel is sleepy.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ wealthy))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ sleepy))) (. .))","If it is not wealthy, then it will be not Anne.",1
2227,"If Anne is wealthy, then the squirrel is sleepy.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ wealthy))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ sleepy))) (. .))","If it is not wealthy, then it will be not Anne.",1
2228,"If Anne is not wealthy, then Bob is not funny.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ wealthy)))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ funny))) (. .))","If it is wealthy, then it will be not Anne.",1
2229,"If Anne is not wealthy, then Bob is not funny.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ wealthy)))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ funny))) (. .))","If it is wealthy, then it will be not Anne.",1
2230,"If Anne is poor, then Gary is not dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))","If it is not poor, then it will be not Anne.",1
2231,"If Anne is poor, then Gary is not dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))","If it is not poor, then it will be not Anne.",1
2232,"If Anne is not poor, then the rabbit is not strong.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .))","If it is poor, then it will be not Anne.",1
2233,"If Anne is not poor, then the rabbit is not strong.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .))","If it is poor, then it will be not Anne.",1
2234,"If Anne is dull, then Harry is not dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))","If it is not dull, then it will be not Anne.",1
2235,"If Anne is dull, then Harry is not dull.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))","If it is not dull, then it will be not Anne.",1
2236,"If Anne is not dull, then the squirrel is horrible.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))","If it is dull, then it will be not Anne.",1
2237,"If Anne is not dull, then the squirrel is horrible.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))","If it is dull, then it will be not Anne.",1
2238,"If Anne is rough, then Anne is wealthy.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ wealthy))) (. .))","If it is not rough, then it will be not Anne.",1
2239,"If Anne is rough, then Anne is wealthy.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ wealthy))) (. .))","If it is not rough, then it will be not Anne.",1
2240,"If Anne is not rough, then the bear is powerful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))","If it is rough, then it will be not Anne.",1
2241,"If Anne is not rough, then the bear is powerful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))","If it is rough, then it will be not Anne.",1
2242,"If Anne is bad, then the tiger is round.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ bad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ round))) (. .))","If it is not bad, then it will be not Anne.",1
2243,"If Anne is bad, then the tiger is round.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ bad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ round))) (. .))","If it is not bad, then it will be not Anne.",1
2244,"If Anne is not bad, then the bear is not rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ bad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))","If it is bad, then it will be not Anne.",1
2245,"If Anne is not bad, then the bear is not rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ bad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))","If it is bad, then it will be not Anne.",1
2246,"If Anne is sad, then the wolf is not sad.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ sad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))","If it is not sad, then it will be not Anne.",1
2247,"If Anne is sad, then the wolf is not sad.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ sad))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))","If it is not sad, then it will be not Anne.",1
2248,"If Anne is not sad, then Erin is not tiny.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sad)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ tiny))) (. .))","If it is sad, then it will be not Anne.",1
2249,"If Anne is not sad, then Erin is not tiny.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sad)))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ tiny))) (. .))","If it is sad, then it will be not Anne.",1
2250,"If Alan is kind, then the tiger is kind.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ kind))) (. .))","If it is not kind, then it will be not Alan.",1
2251,"If Alan is kind, then the tiger is kind.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ kind))) (. .))","If it is not kind, then it will be not Alan.",1
2252,"If Alan is not kind, then the wolf is not beautiful.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful))) (. .))","If it is kind, then it will be not Alan.",1
2253,"If Alan is not kind, then the wolf is not beautiful.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful))) (. .))","If it is kind, then it will be not Alan.",1
2254,"If Alan is quiet, then the crocodile is not quiet.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))) (. .))","If it is not quiet, then it will be not Alan.",1
2255,"If Alan is quiet, then the crocodile is not quiet.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))) (. .))","If it is not quiet, then it will be not Alan.",1
2256,"If Alan is not quiet, then the cat is not tiny.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ tiny))) (. .))","If it is quiet, then it will be not Alan.",1
2257,"If Alan is not quiet, then the cat is not tiny.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ tiny))) (. .))","If it is quiet, then it will be not Alan.",1
2258,"If Alan is round, then the dinosaur is round.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ round))) (. .))","If it is not round, then it will be not Alan.",1
2259,"If Alan is round, then the dinosaur is round.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ round))) (. .))","If it is not round, then it will be not Alan.",1
2260,"If Alan is not round, then the rabbit is angry.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ angry))) (. .))","If it is round, then it will be not Alan.",1
2261,"If Alan is not round, then the rabbit is angry.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ angry))) (. .))","If it is round, then it will be not Alan.",1
2262,"If Alan is nice, then Alan is not poor.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ poor))) (. .))","If it is not nice, then it will be not Alan.",1
2263,"If Alan is nice, then Alan is not poor.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ poor))) (. .))","If it is not nice, then it will be not Alan.",1
2264,"If Alan is not nice, then the dog is high.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ high))) (. .))","If it is nice, then it will be not Alan.",1
2265,"If Alan is not nice, then the dog is high.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ high))) (. .))","If it is nice, then it will be not Alan.",1
2266,"If Alan is smart, then the leopard is clever.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ smart))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ clever))) (. .))","If it is not smart, then it will be not Alan.",1
2267,"If Alan is smart, then the leopard is clever.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ smart))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ clever))) (. .))","If it is not smart, then it will be not Alan.",1
